"provinceid","province","areaid","district","year","month","date","cases","year_useable_from","year_month","population_census","urbanpop_census","ruralpop_census","popdens_census","pop_propurban_census","incidence"
80038,"Dak Lak","70440","Ea Hleo",1999,1,1999-05-16,NA,2000,"1999_1",100791.869144743,17153.2873839318,83638.5817608113,75.2489292043661,0.170185229517856,NA
80038,"Dak Lak","70440","Ea Hleo",1999,2,1999-06-16,NA,2000,"1999_2",100791.869144743,17153.2873839318,83638.5817608113,75.2489292043661,0.170185229517856,NA
80038,"Dak Lak","70440","Ea Hleo",1999,3,1999-07-16,NA,2000,"1999_3",100791.869144743,17153.2873839318,83638.5817608113,75.2489292043661,0.170185229517856,NA
80038,"Dak Lak","70440","Ea Hleo",1999,4,1999-08-16,NA,2000,"1999_4",100791.869144743,17153.2873839318,83638.5817608113,75.2489292043661,0.170185229517856,NA
80038,"Dak Lak","70440","Ea Hleo",1999,5,1999-09-16,NA,2000,"1999_5",100791.869144743,17153.2873839318,83638.5817608113,75.2489292043661,0.170185229517856,NA
80038,"Dak Lak","70440","Ea Hleo",1999,6,1999-10-16,NA,2000,"1999_6",100791.869144743,17153.2873839318,83638.5817608113,75.2489292043661,0.170185229517856,NA
80038,"Dak Lak","70440","Ea Hleo",1999,7,1999-11-16,NA,2000,"1999_7",100791.869144743,17153.2873839318,83638.5817608113,75.2489292043661,0.170185229517856,NA
80038,"Dak Lak","70440","Ea Hleo",1999,8,1999-12-16,NA,2000,"1999_8",100791.869144743,17153.2873839318,83638.5817608113,75.2489292043661,0.170185229517856,NA
80038,"Dak Lak","70440","Ea Hleo",1999,9,2000-01-16,0,2000,"1999_9",100791.869144743,17153.2873839318,83638.5817608113,75.2489292043661,0.170185229517856,0
80038,"Dak Lak","70440","Ea Hleo",1999,10,2000-02-16,0,2000,"1999_10",100791.869144743,17153.2873839318,83638.5817608113,75.2489292043661,0.170185229517856,0
80038,"Dak Lak","70440","Ea Hleo",1999,11,2000-03-16,0,2000,"1999_11",100791.869144743,17153.2873839318,83638.5817608113,75.2489292043661,0.170185229517856,0
80038,"Dak Lak","70440","Ea Hleo",1999,12,2000-04-16,0,2000,"1999_12",100791.869144743,17153.2873839318,83638.5817608113,75.2489292043661,0.170185229517856,0
80038,"Dak Lak","70440","Ea Hleo",2000,1,2000-05-16,0,2000,"2000_1",102735.658012932,17339.6438382191,85396.0141747128,76.7001179973881,0.168779216229252,0
80038,"Dak Lak","70440","Ea Hleo",2000,2,2000-06-16,0,2000,"2000_2",102735.658012932,17339.6438382191,85396.0141747128,76.7001179973881,0.168779216229252,0
80038,"Dak Lak","70440","Ea Hleo",2000,3,2000-07-16,0,2000,"2000_3",102735.658012932,17339.6438382191,85396.0141747128,76.7001179973881,0.168779216229252,0
80038,"Dak Lak","70440","Ea Hleo",2000,4,2000-08-16,1,2000,"2000_4",102735.658012932,17339.6438382191,85396.0141747128,76.7001179973881,0.168779216229252,0.973371874324418
80038,"Dak Lak","70440","Ea Hleo",2000,5,2000-09-16,1,2000,"2000_5",102735.658012932,17339.6438382191,85396.0141747128,76.7001179973881,0.168779216229252,0.973371874324418
80038,"Dak Lak","70440","Ea Hleo",2000,6,2000-10-16,0,2000,"2000_6",102735.658012932,17339.6438382191,85396.0141747128,76.7001179973881,0.168779216229252,0
80038,"Dak Lak","70440","Ea Hleo",2000,7,2000-11-16,0,2000,"2000_7",102735.658012932,17339.6438382191,85396.0141747128,76.7001179973881,0.168779216229252,0
80038,"Dak Lak","70440","Ea Hleo",2000,8,2000-12-16,0,2000,"2000_8",102735.658012932,17339.6438382191,85396.0141747128,76.7001179973881,0.168779216229252,0
80038,"Dak Lak","70440","Ea Hleo",2000,9,2001-01-16,0,2000,"2000_9",102735.658012932,17339.6438382191,85396.0141747128,76.7001179973881,0.168779216229252,0
80038,"Dak Lak","70440","Ea Hleo",2000,10,2001-02-16,0,2000,"2000_10",102735.658012932,17339.6438382191,85396.0141747128,76.7001179973881,0.168779216229252,0
80038,"Dak Lak","70440","Ea Hleo",2000,11,2001-03-16,0,2000,"2000_11",102735.658012932,17339.6438382191,85396.0141747128,76.7001179973881,0.168779216229252,0
80038,"Dak Lak","70440","Ea Hleo",2000,12,2001-04-16,0,2000,"2000_12",102735.658012932,17339.6438382191,85396.0141747128,76.7001179973881,0.168779216229252,0
80038,"Dak Lak","70440","Ea Hleo",2001,1,2001-05-16,0,2000,"2001_1",104679.446881121,17521.7502640748,87157.6966170459,78.15130679041,0.167384818950881,0
80038,"Dak Lak","70440","Ea Hleo",2001,2,2001-06-16,3,2000,"2001_2",104679.446881121,17521.7502640748,87157.6966170459,78.15130679041,0.167384818950881,2.86589210144274
80038,"Dak Lak","70440","Ea Hleo",2001,3,2001-07-16,2,2000,"2001_3",104679.446881121,17521.7502640748,87157.6966170459,78.15130679041,0.167384818950881,1.91059473429516
80038,"Dak Lak","70440","Ea Hleo",2001,4,2001-08-16,1,2000,"2001_4",104679.446881121,17521.7502640748,87157.6966170459,78.15130679041,0.167384818950881,0.955297367147582
80038,"Dak Lak","70440","Ea Hleo",2001,5,2001-09-16,0,2000,"2001_5",104679.446881121,17521.7502640748,87157.6966170459,78.15130679041,0.167384818950881,0
80038,"Dak Lak","70440","Ea Hleo",2001,6,2001-10-16,0,2000,"2001_6",104679.446881121,17521.7502640748,87157.6966170459,78.15130679041,0.167384818950881,0
80038,"Dak Lak","70440","Ea Hleo",2001,7,2001-11-16,0,2000,"2001_7",104679.446881121,17521.7502640748,87157.6966170459,78.15130679041,0.167384818950881,0
80038,"Dak Lak","70440","Ea Hleo",2001,8,2001-12-16,0,2000,"2001_8",104679.446881121,17521.7502640748,87157.6966170459,78.15130679041,0.167384818950881,0
80038,"Dak Lak","70440","Ea Hleo",2001,9,2002-01-16,0,2000,"2001_9",104679.446881121,17521.7502640748,87157.6966170459,78.15130679041,0.167384818950881,0
80038,"Dak Lak","70440","Ea Hleo",2001,10,2002-02-16,0,2000,"2001_10",104679.446881121,17521.7502640748,87157.6966170459,78.15130679041,0.167384818950881,0
80038,"Dak Lak","70440","Ea Hleo",2001,11,2002-03-16,0,2000,"2001_11",104679.446881121,17521.7502640748,87157.6966170459,78.15130679041,0.167384818950881,0
80038,"Dak Lak","70440","Ea Hleo",2001,12,2002-04-16,0,2000,"2001_12",104679.446881121,17521.7502640748,87157.6966170459,78.15130679041,0.167384818950881,0
80038,"Dak Lak","70440","Ea Hleo",2002,1,2002-05-16,0,2000,"2002_1",106623.235749309,17699.6641663391,88923.5715829704,79.6024955834313,0.166001941715165,0
80038,"Dak Lak","70440","Ea Hleo",2002,2,2002-06-16,0,2000,"2002_2",106623.235749309,17699.6641663391,88923.5715829704,79.6024955834313,0.166001941715165,0
80038,"Dak Lak","70440","Ea Hleo",2002,3,2002-07-16,0,2000,"2002_3",106623.235749309,17699.6641663391,88923.5715829704,79.6024955834313,0.166001941715165,0
80038,"Dak Lak","70440","Ea Hleo",2002,4,2002-08-16,1,2000,"2002_4",106623.235749309,17699.6641663391,88923.5715829704,79.6024955834313,0.166001941715165,0.937881872532161
80038,"Dak Lak","70440","Ea Hleo",2002,5,2002-09-16,0,2000,"2002_5",106623.235749309,17699.6641663391,88923.5715829704,79.6024955834313,0.166001941715165,0
80038,"Dak Lak","70440","Ea Hleo",2002,6,2002-10-16,1,2000,"2002_6",106623.235749309,17699.6641663391,88923.5715829704,79.6024955834313,0.166001941715165,0.937881872532161
80038,"Dak Lak","70440","Ea Hleo",2002,7,2002-11-16,0,2000,"2002_7",106623.235749309,17699.6641663391,88923.5715829704,79.6024955834313,0.166001941715165,0
80038,"Dak Lak","70440","Ea Hleo",2002,8,2002-12-16,0,2000,"2002_8",106623.235749309,17699.6641663391,88923.5715829704,79.6024955834313,0.166001941715165,0
80038,"Dak Lak","70440","Ea Hleo",2002,9,2003-01-16,0,2000,"2002_9",106623.235749309,17699.6641663391,88923.5715829704,79.6024955834313,0.166001941715165,0
80038,"Dak Lak","70440","Ea Hleo",2002,10,2003-02-16,0,2000,"2002_10",106623.235749309,17699.6641663391,88923.5715829704,79.6024955834313,0.166001941715165,0
80038,"Dak Lak","70440","Ea Hleo",2002,11,2003-03-16,0,2000,"2002_11",106623.235749309,17699.6641663391,88923.5715829704,79.6024955834313,0.166001941715165,0
80038,"Dak Lak","70440","Ea Hleo",2002,12,2003-04-16,0,2000,"2002_12",106623.235749309,17699.6641663391,88923.5715829704,79.6024955834313,0.166001941715165,0
80038,"Dak Lak","70440","Ea Hleo",2003,1,2003-05-16,0,2000,"2003_1",108567.024617498,17873.4423897669,90693.5822277314,81.0536843764533,0.164630489347372,0
80038,"Dak Lak","70440","Ea Hleo",2003,2,2003-06-16,0,2000,"2003_2",108567.024617498,17873.4423897669,90693.5822277314,81.0536843764533,0.164630489347372,0
80038,"Dak Lak","70440","Ea Hleo",2003,3,2003-07-16,1,2000,"2003_3",108567.024617498,17873.4423897669,90693.5822277314,81.0536843764533,0.164630489347372,0.921089993506949
80038,"Dak Lak","70440","Ea Hleo",2003,4,2003-08-16,0,2000,"2003_4",108567.024617498,17873.4423897669,90693.5822277314,81.0536843764533,0.164630489347372,0
80038,"Dak Lak","70440","Ea Hleo",2003,5,2003-09-16,1,2000,"2003_5",108567.024617498,17873.4423897669,90693.5822277314,81.0536843764533,0.164630489347372,0.921089993506949
80038,"Dak Lak","70440","Ea Hleo",2003,6,2003-10-16,0,2000,"2003_6",108567.024617498,17873.4423897669,90693.5822277314,81.0536843764533,0.164630489347372,0
80038,"Dak Lak","70440","Ea Hleo",2003,7,2003-11-16,0,2000,"2003_7",108567.024617498,17873.4423897669,90693.5822277314,81.0536843764533,0.164630489347372,0
80038,"Dak Lak","70440","Ea Hleo",2003,8,2003-12-16,0,2000,"2003_8",108567.024617498,17873.4423897669,90693.5822277314,81.0536843764533,0.164630489347372,0
80038,"Dak Lak","70440","Ea Hleo",2003,9,2004-01-16,0,2000,"2003_9",108567.024617498,17873.4423897669,90693.5822277314,81.0536843764533,0.164630489347372,0
80038,"Dak Lak","70440","Ea Hleo",2003,10,2004-02-16,0,2000,"2003_10",108567.024617498,17873.4423897669,90693.5822277314,81.0536843764533,0.164630489347372,0
80038,"Dak Lak","70440","Ea Hleo",2003,11,2004-03-16,0,2000,"2003_11",108567.024617498,17873.4423897669,90693.5822277314,81.0536843764533,0.164630489347372,0
80038,"Dak Lak","70440","Ea Hleo",2003,12,2004-04-16,5,2000,"2003_12",108567.024617498,17873.4423897669,90693.5822277314,81.0536843764533,0.164630489347372,4.60544996753474
80038,"Dak Lak","70440","Ea Hleo",2004,1,2004-05-16,89,2000,"2004_1",110510.813485687,18043.1411260095,92467.6723596775,82.5048731694752,0.163270367459076,80.5351052922319
80038,"Dak Lak","70440","Ea Hleo",2004,2,2004-06-16,14,2000,"2004_2",110510.813485687,18043.1411260095,92467.6723596775,82.5048731694752,0.163270367459076,12.6684435291151
80038,"Dak Lak","70440","Ea Hleo",2004,3,2004-07-16,15,2000,"2004_3",110510.813485687,18043.1411260095,92467.6723596775,82.5048731694752,0.163270367459076,13.5733323526233
80038,"Dak Lak","70440","Ea Hleo",2004,4,2004-08-16,57,2000,"2004_4",110510.813485687,18043.1411260095,92467.6723596775,82.5048731694752,0.163270367459076,51.5786629399687
80038,"Dak Lak","70440","Ea Hleo",2004,5,2004-09-16,24,2000,"2004_5",110510.813485687,18043.1411260095,92467.6723596775,82.5048731694752,0.163270367459076,21.7173317641974
80038,"Dak Lak","70440","Ea Hleo",2004,6,2004-10-16,8,2000,"2004_6",110510.813485687,18043.1411260095,92467.6723596775,82.5048731694752,0.163270367459076,7.23911058806579
80038,"Dak Lak","70440","Ea Hleo",2004,7,2004-11-16,7,2000,"2004_7",110510.813485687,18043.1411260095,92467.6723596775,82.5048731694752,0.163270367459076,6.33422176455756
80038,"Dak Lak","70440","Ea Hleo",2004,8,2004-12-16,0,2000,"2004_8",110510.813485687,18043.1411260095,92467.6723596775,82.5048731694752,0.163270367459076,0
80038,"Dak Lak","70440","Ea Hleo",2004,9,2005-01-16,0,2000,"2004_9",110510.813485687,18043.1411260095,92467.6723596775,82.5048731694752,0.163270367459076,0
80038,"Dak Lak","70440","Ea Hleo",2004,10,2005-02-16,0,2000,"2004_10",110510.813485687,18043.1411260095,92467.6723596775,82.5048731694752,0.163270367459076,0
80038,"Dak Lak","70440","Ea Hleo",2004,11,2005-03-16,0,2000,"2004_11",110510.813485687,18043.1411260095,92467.6723596775,82.5048731694752,0.163270367459076,0
80038,"Dak Lak","70440","Ea Hleo",2004,12,2005-04-16,0,2000,"2004_12",110510.813485687,18043.1411260095,92467.6723596775,82.5048731694752,0.163270367459076,0
80038,"Dak Lak","70440","Ea Hleo",2005,1,2005-05-16,0,2000,"2005_1",112454.602353876,18208.8159205265,94245.7864333493,83.9560619624972,0.161921482441656,0
80038,"Dak Lak","70440","Ea Hleo",2005,2,2005-06-16,0,2000,"2005_2",112454.602353876,18208.8159205265,94245.7864333493,83.9560619624972,0.161921482441656,0
80038,"Dak Lak","70440","Ea Hleo",2005,3,2005-07-16,0,2000,"2005_3",112454.602353876,18208.8159205265,94245.7864333493,83.9560619624972,0.161921482441656,0
80038,"Dak Lak","70440","Ea Hleo",2005,4,2005-08-16,0,2000,"2005_4",112454.602353876,18208.8159205265,94245.7864333493,83.9560619624972,0.161921482441656,0
80038,"Dak Lak","70440","Ea Hleo",2005,5,2005-09-16,0,2000,"2005_5",112454.602353876,18208.8159205265,94245.7864333493,83.9560619624972,0.161921482441656,0
80038,"Dak Lak","70440","Ea Hleo",2005,6,2005-10-16,0,2000,"2005_6",112454.602353876,18208.8159205265,94245.7864333493,83.9560619624972,0.161921482441656,0
80038,"Dak Lak","70440","Ea Hleo",2005,7,2005-11-16,0,2000,"2005_7",112454.602353876,18208.8159205265,94245.7864333493,83.9560619624972,0.161921482441656,0
80038,"Dak Lak","70440","Ea Hleo",2005,8,2005-12-16,0,2000,"2005_8",112454.602353876,18208.8159205265,94245.7864333493,83.9560619624972,0.161921482441656,0
80038,"Dak Lak","70440","Ea Hleo",2005,9,2006-01-16,0,2000,"2005_9",112454.602353876,18208.8159205265,94245.7864333493,83.9560619624972,0.161921482441656,0
80038,"Dak Lak","70440","Ea Hleo",2005,10,2006-02-16,0,2000,"2005_10",112454.602353876,18208.8159205265,94245.7864333493,83.9560619624972,0.161921482441656,0
80038,"Dak Lak","70440","Ea Hleo",2005,11,2006-03-16,0,2000,"2005_11",112454.602353876,18208.8159205265,94245.7864333493,83.9560619624972,0.161921482441656,0
80038,"Dak Lak","70440","Ea Hleo",2005,12,2006-04-16,0,2000,"2005_12",112454.602353876,18208.8159205265,94245.7864333493,83.9560619624972,0.161921482441656,0
80038,"Dak Lak","70440","Ea Hleo",2006,1,2006-05-16,0,2000,"2006_1",114582.951765407,18400.159102003,96182.7926634038,85.5450394817102,0.160583741459854,0
80038,"Dak Lak","70440","Ea Hleo",2006,2,2006-06-16,0,2000,"2006_2",114582.951765407,18400.159102003,96182.7926634038,85.5450394817102,0.160583741459854,0
80038,"Dak Lak","70440","Ea Hleo",2006,3,2006-07-16,0,2000,"2006_3",114582.951765407,18400.159102003,96182.7926634038,85.5450394817102,0.160583741459854,0
80038,"Dak Lak","70440","Ea Hleo",2006,4,2006-08-16,0,2000,"2006_4",114582.951765407,18400.159102003,96182.7926634038,85.5450394817102,0.160583741459854,0
80038,"Dak Lak","70440","Ea Hleo",2006,5,2006-09-16,1,2000,"2006_5",114582.951765407,18400.159102003,96182.7926634038,85.5450394817102,0.160583741459854,0.872730178960099
80038,"Dak Lak","70440","Ea Hleo",2006,6,2006-10-16,0,2000,"2006_6",114582.951765407,18400.159102003,96182.7926634038,85.5450394817102,0.160583741459854,0
80038,"Dak Lak","70440","Ea Hleo",2006,7,2006-11-16,0,2000,"2006_7",114582.951765407,18400.159102003,96182.7926634038,85.5450394817102,0.160583741459854,0
80038,"Dak Lak","70440","Ea Hleo",2006,8,2006-12-16,0,2000,"2006_8",114582.951765407,18400.159102003,96182.7926634038,85.5450394817102,0.160583741459854,0
80038,"Dak Lak","70440","Ea Hleo",2006,9,2007-01-16,0,2000,"2006_9",114582.951765407,18400.159102003,96182.7926634038,85.5450394817102,0.160583741459854,0
80038,"Dak Lak","70440","Ea Hleo",2006,10,2007-02-16,0,2000,"2006_10",114582.951765407,18400.159102003,96182.7926634038,85.5450394817102,0.160583741459854,0
80038,"Dak Lak","70440","Ea Hleo",2006,11,2007-03-16,0,2000,"2006_11",114582.951765407,18400.159102003,96182.7926634038,85.5450394817102,0.160583741459854,0
80038,"Dak Lak","70440","Ea Hleo",2006,12,2007-04-16,0,2000,"2006_12",114582.951765407,18400.159102003,96182.7926634038,85.5450394817102,0.160583741459854,0
80038,"Dak Lak","70440","Ea Hleo",2007,1,2007-05-16,0,2000,"2007_1",116711.301176938,18587.0978125046,98124.2033644333,87.1340170009231,0.159257052445384,0
80038,"Dak Lak","70440","Ea Hleo",2007,2,2007-06-16,0,2000,"2007_2",116711.301176938,18587.0978125046,98124.2033644333,87.1340170009231,0.159257052445384,0
80038,"Dak Lak","70440","Ea Hleo",2007,3,2007-07-16,0,2000,"2007_3",116711.301176938,18587.0978125046,98124.2033644333,87.1340170009231,0.159257052445384,0
80038,"Dak Lak","70440","Ea Hleo",2007,4,2007-08-16,0,2000,"2007_4",116711.301176938,18587.0978125046,98124.2033644333,87.1340170009231,0.159257052445384,0
80038,"Dak Lak","70440","Ea Hleo",2007,5,2007-09-16,0,2000,"2007_5",116711.301176938,18587.0978125046,98124.2033644333,87.1340170009231,0.159257052445384,0
80038,"Dak Lak","70440","Ea Hleo",2007,6,2007-10-16,0,2000,"2007_6",116711.301176938,18587.0978125046,98124.2033644333,87.1340170009231,0.159257052445384,0
80038,"Dak Lak","70440","Ea Hleo",2007,7,2007-11-16,1,2000,"2007_7",116711.301176938,18587.0978125046,98124.2033644333,87.1340170009231,0.159257052445384,0.856815055539453
80038,"Dak Lak","70440","Ea Hleo",2007,8,2007-12-16,0,2000,"2007_8",116711.301176938,18587.0978125046,98124.2033644333,87.1340170009231,0.159257052445384,0
80038,"Dak Lak","70440","Ea Hleo",2007,9,2008-01-16,0,2000,"2007_9",116711.301176938,18587.0978125046,98124.2033644333,87.1340170009231,0.159257052445384,0
80038,"Dak Lak","70440","Ea Hleo",2007,10,2008-02-16,0,2000,"2007_10",116711.301176938,18587.0978125046,98124.2033644333,87.1340170009231,0.159257052445384,0
80038,"Dak Lak","70440","Ea Hleo",2007,11,2008-03-16,0,2000,"2007_11",116711.301176938,18587.0978125046,98124.2033644333,87.1340170009231,0.159257052445384,0
80038,"Dak Lak","70440","Ea Hleo",2007,12,2008-04-16,0,2000,"2007_12",116711.301176938,18587.0978125046,98124.2033644333,87.1340170009231,0.159257052445384,0
80038,"Dak Lak","70440","Ea Hleo",2008,1,2008-05-16,1,2000,"2008_1",118839.650588469,18769.691768407,100069.958820062,88.7229945201361,0.1579413240906,0.841469993430821
80038,"Dak Lak","70440","Ea Hleo",2008,2,2008-06-16,0,2000,"2008_2",118839.650588469,18769.691768407,100069.958820062,88.7229945201361,0.1579413240906,0
80038,"Dak Lak","70440","Ea Hleo",2008,3,2008-07-16,0,2000,"2008_3",118839.650588469,18769.691768407,100069.958820062,88.7229945201361,0.1579413240906,0
80038,"Dak Lak","70440","Ea Hleo",2008,4,2008-08-16,0,2000,"2008_4",118839.650588469,18769.691768407,100069.958820062,88.7229945201361,0.1579413240906,0
80038,"Dak Lak","70440","Ea Hleo",2008,5,2008-09-16,0,2000,"2008_5",118839.650588469,18769.691768407,100069.958820062,88.7229945201361,0.1579413240906,0
80038,"Dak Lak","70440","Ea Hleo",2008,6,2008-10-16,0,2000,"2008_6",118839.650588469,18769.691768407,100069.958820062,88.7229945201361,0.1579413240906,0
80038,"Dak Lak","70440","Ea Hleo",2008,7,2008-11-16,0,2000,"2008_7",118839.650588469,18769.691768407,100069.958820062,88.7229945201361,0.1579413240906,0
80038,"Dak Lak","70440","Ea Hleo",2008,8,2008-12-16,0,2000,"2008_8",118839.650588469,18769.691768407,100069.958820062,88.7229945201361,0.1579413240906,0
80038,"Dak Lak","70440","Ea Hleo",2008,9,2009-01-16,0,2000,"2008_9",118839.650588469,18769.691768407,100069.958820062,88.7229945201361,0.1579413240906,0
80038,"Dak Lak","70440","Ea Hleo",2008,10,2009-02-16,0,2000,"2008_10",118839.650588469,18769.691768407,100069.958820062,88.7229945201361,0.1579413240906,0
80038,"Dak Lak","70440","Ea Hleo",2008,11,2009-03-16,0,2000,"2008_11",118839.650588469,18769.691768407,100069.958820062,88.7229945201361,0.1579413240906,0
80038,"Dak Lak","70440","Ea Hleo",2008,12,2009-04-16,0,2000,"2008_12",118839.650588469,18769.691768407,100069.958820062,88.7229945201361,0.1579413240906,0
80038,"Dak Lak","70440","Ea Hleo",2009,1,2009-05-16,0,2000,"2009_1",120968,18948,102020,90.311972039349,0.156636465842206,0
80038,"Dak Lak","70440","Ea Hleo",2009,2,2009-06-16,0,2000,"2009_2",120968,18948,102020,90.311972039349,0.156636465842206,0
80038,"Dak Lak","70440","Ea Hleo",2009,3,2009-07-16,1,2000,"2009_3",120968,18948,102020,90.311972039349,0.156636465842206,0.826664903114873
80038,"Dak Lak","70440","Ea Hleo",2009,4,2009-08-16,0,2000,"2009_4",120968,18948,102020,90.311972039349,0.156636465842206,0
80038,"Dak Lak","70440","Ea Hleo",2009,5,2009-09-16,0,2000,"2009_5",120968,18948,102020,90.311972039349,0.156636465842206,0
80038,"Dak Lak","70440","Ea Hleo",2009,6,2009-10-16,0,2000,"2009_6",120968,18948,102020,90.311972039349,0.156636465842206,0
80038,"Dak Lak","70440","Ea Hleo",2009,7,2009-11-16,0,2000,"2009_7",120968,18948,102020,90.311972039349,0.156636465842206,0
80038,"Dak Lak","70440","Ea Hleo",2009,8,2009-12-16,2,2000,"2009_8",120968,18948,102020,90.311972039349,0.156636465842206,1.65332980622975
80038,"Dak Lak","70440","Ea Hleo",2009,9,2010-01-16,0,2000,"2009_9",120968,18948,102020,90.311972039349,0.156636465842206,0
80038,"Dak Lak","70440","Ea Hleo",2009,10,2010-02-16,0,2000,"2009_10",120968,18948,102020,90.311972039349,0.156636465842206,0
80038,"Dak Lak","70440","Ea Hleo",2009,11,2010-03-16,0,2000,"2009_11",120968,18948,102020,90.311972039349,0.156636465842206,0
80038,"Dak Lak","70440","Ea Hleo",2009,12,2010-04-16,0,2000,"2009_12",120968,18948,102020,90.311972039349,0.156636465842206,0
80038,"Dak Lak","70440","Ea Hleo",2010,1,2010-05-16,0,2000,"2010_1",122559,19034,103525,91.4997766448199,0.155304791977741,0
80038,"Dak Lak","70440","Ea Hleo",2010,2,2010-06-16,2,2000,"2010_2",122559,19034,103525,91.4997766448199,0.155304791977741,1.63186710074332
80038,"Dak Lak","70440","Ea Hleo",2010,3,2010-07-16,13,2000,"2010_3",122559,19034,103525,91.4997766448199,0.155304791977741,10.6071361548316
80038,"Dak Lak","70440","Ea Hleo",2010,4,2010-08-16,95,2000,"2010_4",122559,19034,103525,91.4997766448199,0.155304791977741,77.5136872853075
80038,"Dak Lak","70440","Ea Hleo",2010,5,2010-09-16,NA,2000,"2010_5",122559,19034,103525,91.4997766448199,0.155304791977741,NA
80038,"Dak Lak","70440","Ea Hleo",2010,6,2010-10-16,103,2000,"2010_6",122559,19034,103525,91.4997766448199,0.155304791977741,84.0411556882807
80038,"Dak Lak","70440","Ea Hleo",2010,7,2010-11-16,38,2000,"2010_7",122559,19034,103525,91.4997766448199,0.155304791977741,31.005474914123
80038,"Dak Lak","70440","Ea Hleo",2010,8,2010-12-16,NA,2000,"2010_8",122559,19034,103525,91.4997766448199,0.155304791977741,NA
80038,"Dak Lak","70440","Ea Hleo",2010,9,2011-01-16,0,2000,"2010_9",122559,19034,103525,91.4997766448199,0.155304791977741,0
80038,"Dak Lak","70440","Ea Hleo",2010,10,2011-02-16,0,2000,"2010_10",122559,19034,103525,91.4997766448199,0.155304791977741,0
80038,"Dak Lak","70440","Ea Hleo",2010,11,2011-03-16,0,2000,"2010_11",122559,19034,103525,91.4997766448199,0.155304791977741,0
80038,"Dak Lak","70440","Ea Hleo",2010,12,2011-04-16,0,2000,"2010_12",122559,19034,103525,91.4997766448199,0.155304791977741,0
80038,"Dak Lak","70440","Ea Hleo",2011,1,2011-05-16,0,2000,"2011_1",124150,19121,105029,92.6875812502908,0.15401530406766,0
80038,"Dak Lak","70440","Ea Hleo",2011,2,2011-06-16,0,2000,"2011_2",124150,19121,105029,92.6875812502908,0.15401530406766,0
80038,"Dak Lak","70440","Ea Hleo",2011,3,2011-07-16,0,2000,"2011_3",124150,19121,105029,92.6875812502908,0.15401530406766,0
80038,"Dak Lak","70440","Ea Hleo",2011,4,2011-08-16,0,2000,"2011_4",124150,19121,105029,92.6875812502908,0.15401530406766,0
80038,"Dak Lak","70440","Ea Hleo",2011,5,2011-09-16,2,2000,"2011_5",124150,19121,105029,92.6875812502908,0.15401530406766,1.61095449053564
80038,"Dak Lak","70440","Ea Hleo",2011,6,2011-10-16,2,2000,"2011_6",124150,19121,105029,92.6875812502908,0.15401530406766,1.61095449053564
80038,"Dak Lak","70440","Ea Hleo",2011,7,2011-11-16,2,2000,"2011_7",124150,19121,105029,92.6875812502908,0.15401530406766,1.61095449053564
80038,"Dak Lak","70440","Ea Hleo",2011,8,2011-12-16,0,2000,"2011_8",124150,19121,105029,92.6875812502908,0.15401530406766,0
80038,"Dak Lak","70440","Ea Hleo",2011,9,2012-01-16,0,2000,"2011_9",124150,19121,105029,92.6875812502908,0.15401530406766,0
80038,"Dak Lak","70440","Ea Hleo",2011,10,2012-02-16,0,2000,"2011_10",124150,19121,105029,92.6875812502908,0.15401530406766,0
80038,"Dak Lak","70440","Ea Hleo",2011,11,2012-03-16,1,2000,"2011_11",124150,19121,105029,92.6875812502908,0.15401530406766,0.805477245267821
80038,"Dak Lak","70440","Ea Hleo",2011,12,2012-04-16,1,2000,"2011_12",124150,19121,105029,92.6875812502908,0.15401530406766,0.805477245267821
80038,"Dak Lak","70440","Ea Hleo",2012,1,2012-05-16,0,2000,"2012_1",125742,19208,106534,93.8761324331379,0.152757233064529,0
80038,"Dak Lak","70440","Ea Hleo",2012,2,2012-06-16,0,2000,"2012_2",125742,19208,106534,93.8761324331379,0.152757233064529,0
80038,"Dak Lak","70440","Ea Hleo",2012,3,2012-07-16,0,2000,"2012_3",125742,19208,106534,93.8761324331379,0.152757233064529,0
80038,"Dak Lak","70440","Ea Hleo",2012,4,2012-08-16,0,2000,"2012_4",125742,19208,106534,93.8761324331379,0.152757233064529,0
80038,"Dak Lak","70440","Ea Hleo",2012,5,2012-09-16,1,2000,"2012_5",125742,19208,106534,93.8761324331379,0.152757233064529,0.795279222535032
80038,"Dak Lak","70440","Ea Hleo",2012,6,2012-10-16,8,2000,"2012_6",125742,19208,106534,93.8761324331379,0.152757233064529,6.36223378028026
80038,"Dak Lak","70440","Ea Hleo",2012,7,2012-11-16,6,2000,"2012_7",125742,19208,106534,93.8761324331379,0.152757233064529,4.77167533521019
80038,"Dak Lak","70440","Ea Hleo",2012,8,2012-12-16,2,2000,"2012_8",125742,19208,106534,93.8761324331379,0.152757233064529,1.59055844507006
80038,"Dak Lak","70440","Ea Hleo",2012,9,2013-01-16,1,2000,"2012_9",125742,19208,106534,93.8761324331379,0.152757233064529,0.795279222535032
80038,"Dak Lak","70440","Ea Hleo",2012,10,2013-02-16,0,2000,"2012_10",125742,19208,106534,93.8761324331379,0.152757233064529,0
80038,"Dak Lak","70440","Ea Hleo",2012,11,2013-03-16,1,2000,"2012_11",125742,19208,106534,93.8761324331379,0.152757233064529,0.795279222535032
