"province","areaid","areanameen","total","urban","rural","year"
"TP. Ho Chi Minh","70570","Quan 5",161549,161549,0,2017
"TP. Ho Chi Minh","70570","Quan 5",160311,160311,0,2018
"TP. Ho Chi Minh","70570","Quan 5",159073,159073,0,2019
"TP. Ho Chi Minh","70570","Quan 5",157863,157863,0,2020
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",666015.290739707,446651.929449727,219363.36128998,1998
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",693730.575293666,460082.727414708,233647.847878959,1999
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",721445.859847625,473160.974536312,248284.885311313,2000
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",749161.144401584,485892.83549371,263268.308907874,2001
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",776876.428955544,498284.381627062,278592.047328482,2002
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",804591.713509503,510341.592249213,294250.12126029,2003
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",832306.998063462,522070.355939792,310236.64212367,2004
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",860022.282617421,533476.471821913,326545.810795508,2005
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",893076.961963066,547841.000550366,345235.9614127,2006
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",926131.641308711,561821.618489352,364310.022819358,2007
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",959186.320654355,575425.07072716,383761.249927195,2008
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",992241,588658,403583,2009
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",1041985,610467,431518,2010
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",1091729,632276,459453,2011
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",1141473,654084,487389,2012
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",1191217,675893,515324,2013
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",1240961,697702,543259,2014
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",1290705,719511,571194,2015
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",1340449,741320,599129,2016
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",1390193,763128,627065,2017
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",1439937,784937,655000,2018
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",1489681,806746,682935,2019
"TP. Ho Chi Minh","70571_70565","BinhChanh_BinhTan",1545116,830521,714595,2020
"TP. Ho Chi Minh","70572","Quan 6",167114.964802486,167114.964802486,0,1998
"TP. Ho Chi Minh","70572","Quan 6",174099.193629916,174099.193629916,0,1999
"TP. Ho Chi Minh","70572","Quan 6",181083.422457345,181083.422457345,0,2000
"TP. Ho Chi Minh","70572","Quan 6",188067.651284775,188067.651284775,0,2001
"TP. Ho Chi Minh","70572","Quan 6",195051.880112204,195051.880112204,0,2002
"TP. Ho Chi Minh","70572","Quan 6",202036.108939634,202036.108939634,0,2003
"TP. Ho Chi Minh","70572","Quan 6",209020.337767064,209020.337767064,0,2004
"TP. Ho Chi Minh","70572","Quan 6",216004.566594493,216004.566594493,0,2005
"TP. Ho Chi Minh","70572","Quan 6",224335.67494587,224335.67494587,0,2006
"TP. Ho Chi Minh","70572","Quan 6",232666.783297247,232666.783297247,0,2007
"TP. Ho Chi Minh","70572","Quan 6",240997.891648623,240997.891648623,0,2008
"TP. Ho Chi Minh","70572","Quan 6",249329,249329,0,2009
"TP. Ho Chi Minh","70572","Quan 6",247752,247752,0,2010
"TP. Ho Chi Minh","70572","Quan 6",246175,246175,0,2011
"TP. Ho Chi Minh","70572","Quan 6",244599,244599,0,2012
"TP. Ho Chi Minh","70572","Quan 6",243022,243022,0,2013
"TP. Ho Chi Minh","70572","Quan 6",241445,241445,0,2014
"TP. Ho Chi Minh","70572","Quan 6",239868,239868,0,2015
"TP. Ho Chi Minh","70572","Quan 6",238291,238291,0,2016
"TP. Ho Chi Minh","70572","Quan 6",236715,236715,0,2017
"TP. Ho Chi Minh","70572","Quan 6",235138,235138,0,2018
"TP. Ho Chi Minh","70572","Quan 6",233561,233561,0,2019
"TP. Ho Chi Minh","70572","Quan 6",232015,232015,0,2020
"Binh Thuan","70573","Ham Tan",61351.5335973921,13231.0691592396,48120.4644381525,1998
"Binh Thuan","70573","Ham Tan",62075.5201074721,13525.3395458337,48550.1805616383,1999
"Binh Thuan","70573","Ham Tan",62799.506617552,13824.2740504517,48975.2325671003,2000
"Binh Thuan","70573","Ham Tan",63523.4931276319,14127.9375950127,49395.5555326193,2001
"Binh Thuan","70573","Ham Tan",64247.4796377119,14436.3959446329,49811.0836930789,2002
"Binh Thuan","70573","Ham Tan",64971.4661477918,14749.715718115,50221.7504296768,2003
"Binh Thuan","70573","Ham Tan",65695.4526578717,15067.9643985626,50627.4882593092,2004
"Binh Thuan","70573","Ham Tan",66419.4391679517,15391.2103441247,51028.2288238269,2005
"Binh Thuan","70573","Ham Tan",67186.3293759638,15729.5673512725,51456.7620246913,2006
"Binh Thuan","70573","Ham Tan",67953.2195839758,16073.2682974513,51879.9512865245,2007
"Binh Thuan","70573","Ham Tan",68720.1097919879,16422.3874400677,52297.7223519203,2008
"Binh Thuan","70573","Ham Tan",69487,16777,52710,2009
"Binh Thuan","70573","Ham Tan",69608,16983,52625,2010
"Binh Thuan","70573","Ham Tan",69729,17189,52540,2011
"Binh Thuan","70573","Ham Tan",69850,17396,52454,2012
"Binh Thuan","70573","Ham Tan",69971,17602,52369,2013
"Binh Thuan","70573","Ham Tan",70092,17808,52284,2014
"Binh Thuan","70573","Ham Tan",70213,18014,52199,2015
"Binh Thuan","70573","Ham Tan",70334,18220,52114,2016
"Binh Thuan","70573","Ham Tan",70455,18427,52028,2017
"Binh Thuan","70573","Ham Tan",70576,18633,51943,2018
"Binh Thuan","70573","Ham Tan",70697,18839,51858,2019
"Binh Thuan","70573","Ham Tan",70819,19052,51767,2020
"TP. Ho Chi Minh","70574","Quan 7",163729.525501171,163729.525501171,0,1998
"TP. Ho Chi Minh","70574","Quan 7",170572.100128721,170572.100128721,0,1999
"TP. Ho Chi Minh","70574","Quan 7",177414.674756271,177414.674756271,0,2000
"TP. Ho Chi Minh","70574","Quan 7",184257.249383821,184257.249383821,0,2001
"TP. Ho Chi Minh","70574","Quan 7",191099.824011371,191099.824011371,0,2002
"TP. Ho Chi Minh","70574","Quan 7",197942.398638921,197942.398638921,0,2003
"TP. Ho Chi Minh","70574","Quan 7",204784.973266471,204784.973266471,0,2004
"TP. Ho Chi Minh","70574","Quan 7",211627.547894021,211627.547894021,0,2005
"TP. Ho Chi Minh","70574","Quan 7",219789.660920516,219789.660920516,0,2006
"TP. Ho Chi Minh","70574","Quan 7",227951.773947011,227951.773947011,0,2007
"TP. Ho Chi Minh","70574","Quan 7",236113.886973505,236113.886973505,0,2008
"TP. Ho Chi Minh","70574","Quan 7",244276,244276,0,2009
"TP. Ho Chi Minh","70574","Quan 7",255864,255864,0,2010
"TP. Ho Chi Minh","70574","Quan 7",267452,267452,0,2011
"TP. Ho Chi Minh","70574","Quan 7",279040,279040,0,2012
"TP. Ho Chi Minh","70574","Quan 7",290628,290628,0,2013
"TP. Ho Chi Minh","70574","Quan 7",302216,302216,0,2014
"TP. Ho Chi Minh","70574","Quan 7",313803,313803,0,2015
"TP. Ho Chi Minh","70574","Quan 7",325391,325391,0,2016
"TP. Ho Chi Minh","70574","Quan 7",336979,336979,0,2017
"TP. Ho Chi Minh","70574","Quan 7",348567,348567,0,2018
"TP. Ho Chi Minh","70574","Quan 7",360155,360155,0,2019
"TP. Ho Chi Minh","70574","Quan 7",373013,373013,0,2020
"Dong Thap","70575","Tam Nong",98328.1841255754,8425.17139245091,89903.0127331245,1998
"Dong Thap","70575","Tam Nong",98953.9238846313,8571.41217562206,90382.5117090092,1999
"Dong Thap","70575","Tam Nong",99579.6636436872,8719.8426518913,90859.8209917959,2000
"Dong Thap","70575","Tam Nong",100205.403402743,8870.49321055796,91334.9101921851,2001
"Dong Thap","70575","Tam Nong",100831.143161799,9023.39464356628,91807.7485182326,2002
"Dong Thap","70575","Tam Nong",101456.882920855,9178.57815067591,92278.3047701789,2003
"Dong Thap","70575","Tam Nong",102082.622679911,9336.07534469744,92746.5473352132,2004
"Dong Thap","70575","Tam Nong",102708.362438967,9495.91825679357,93212.444182173,2005
"Dong Thap","70575","Tam Nong",103353.771829225,9659.97776725445,93693.7940619705,2006
"Dong Thap","70575","Tam Nong",103999.181219483,9826.48850171297,94172.6927177703,2007
"Dong Thap","70575","Tam Nong",104644.590609742,9995.48443705901,94649.1061726826,2008
"Dong Thap","70575","Tam Nong",105290,10167,95123,2009
"Dong Thap","70575","Tam Nong",104760,10226,94534,2010
"Dong Thap","70575","Tam Nong",104231,10286,93945,2011
"Dong Thap","70575","Tam Nong",103702,10345,93356,2012
"Dong Thap","70575","Tam Nong",103172,10405,92767,2013
"Dong Thap","70575","Tam Nong",102642,10464,92178,2014
"Dong Thap","70575","Tam Nong",102113,10523,91590,2015
"Dong Thap","70575","Tam Nong",101584,10583,91001,2016
"Dong Thap","70575","Tam Nong",101054,10642,90412,2017
"Dong Thap","70575","Tam Nong",100524,10702,89823,2018
"Dong Thap","70575","Tam Nong",99995,10761,89234,2019
"Dong Thap","70575","Tam Nong",99474,10821,88653,2020
"TP. Ho Chi Minh","70576","Quan 8",273983.072476396,273983.072476396,0,1998
"TP. Ho Chi Minh","70576","Quan 8",285433.630789503,285433.630789503,0,1999
